protein	synthesis rate (nmol protein/mmol c6 unit)
PROSYN-Clo1313_0245      	 0.00000000E+00
PROSYN-Clo1313_0262      	 1.98696556E+00
PROSYN-Clo1313_0275      	 7.52819967E-03
PROSYN-Clo1313_0288      	 0.00000000E+00
PROSYN-Clo1313_0295      	 3.47919827E-01
PROSYN-Clo1313_0296      	 3.47919827E-01
PROSYN-Clo1313_0304      	 8.90053682E-01
PROSYN-Clo1313_0305      	 4.64186882E-01
PROSYN-Clo1313_0306      	 1.98696556E+00
PROSYN-Clo1313_0309      	 1.98696556E+00
PROSYN-Clo1313_0310      	 1.98696556E+00
PROSYN-Clo1313_0311      	 1.98696556E+00
PROSYN-Clo1313_0313      	 0.00000000E+00
PROSYN-Clo1313_0314      	 0.00000000E+00
PROSYN-Clo1313_0315      	 1.98696556E+00
PROSYN-Clo1313_0316      	 1.98696556E+00
PROSYN-Clo1313_0317      	 1.98696556E+00
PROSYN-Clo1313_0346      	 3.02816245E-03
PROSYN-Clo1313_0349      	 3.78446455E-03
PROSYN-Clo1313_0350      	 1.88400006E-03
PROSYN-Clo1313_0365      	 9.05552218E-03
PROSYN-Clo1313_0370      	 0.00000000E+00
PROSYN-Clo1313_0372      	 0.00000000E+00
PROSYN-Clo1313_0373      	 0.00000000E+00
PROSYN-Clo1313_0374      	 0.00000000E+00
PROSYN-Clo1313_0378      	 0.00000000E+00
PROSYN-Clo1313_0380      	 0.00000000E+00
PROSYN-Clo1313_0382      	 0.00000000E+00
PROSYN-Clo1313_0383      	 0.00000000E+00
PROSYN-Clo1313_0384      	 0.00000000E+00
PROSYN-Clo1313_0385      	 0.00000000E+00
PROSYN-Clo1313_0387      	 0.00000000E+00
PROSYN-Clo1313_0388      	 9.51883471E-02
PROSYN-Clo1313_0391      	 0.00000000E+00
PROSYN-Clo1313_0397      	 0.00000000E+00
PROSYN-Clo1313_0398      	 0.00000000E+00
PROSYN-Clo1313_0399      	 6.38835168E-04
PROSYN-Clo1313_0400      	 3.71121052E-02
PROSYN-Clo1313_0403      	 5.70210206E-01
PROSYN-Clo1313_0413      	 2.11227485E-01
PROSYN-Clo1313_0415      	 1.49448061E+00
PROSYN-Clo1313_0420      	 0.00000000E+00
PROSYN-Clo1313_0421      	 7.23047620E-03
PROSYN-Clo1313_0422      	 7.23047620E-03
PROSYN-Clo1313_0423      	 5.76359885E-02
PROSYN-Clo1313_0424      	 0.00000000E+00
PROSYN-Clo1313_0425      	 4.55887306E-02
PROSYN-Clo1313_0426      	 7.48276134E-02
PROSYN-Clo1313_0427      	 8.54491163E-04
PROSYN-Clo1313_0428      	 6.76112415E-02
PROSYN-Clo1313_0429      	 8.54491163E-04
PROSYN-Clo1313_0430      	 1.56822072E-01
PROSYN-Clo1313_0436      	 0.00000000E+00
PROSYN-Clo1313_0444      	 1.98696556E+00
PROSYN-Clo1313_0445      	 1.98696556E+00
PROSYN-Clo1313_0446      	 1.98696556E+00
PROSYN-Clo1313_0447      	 1.98696556E+00
PROSYN-Clo1313_0448      	 1.98696556E+00
PROSYN-Clo1313_0449      	 1.98696556E+00
PROSYN-Clo1313_0450      	 1.98696556E+00
PROSYN-Clo1313_0451      	 1.98696556E+00
PROSYN-Clo1313_0452      	 1.98696556E+00
PROSYN-Clo1313_0453      	 1.98696556E+00
PROSYN-Clo1313_0454      	 1.98696556E+00
PROSYN-Clo1313_0455      	 1.98696556E+00
PROSYN-Clo1313_0456      	 1.98696556E+00
PROSYN-Clo1313_0457      	 1.98696556E+00
PROSYN-Clo1313_0458      	 1.98696556E+00
PROSYN-Clo1313_0459      	 1.98696556E+00
PROSYN-Clo1313_0460      	 1.98696556E+00
PROSYN-Clo1313_0461      	 1.98696556E+00
PROSYN-Clo1313_0462      	 1.98696556E+00
PROSYN-Clo1313_0463      	 1.98696556E+00
PROSYN-Clo1313_0464      	 1.98696556E+00
PROSYN-Clo1313_0466      	 8.40083139E-01
PROSYN-Clo1313_0470      	 1.98696556E+00
PROSYN-Clo1313_0471      	 1.98696556E+00
PROSYN-Clo1313_0472      	 1.98696556E+00
PROSYN-Clo1313_0473      	 1.98696556E+00
PROSYN-Clo1313_0474      	 0.00000000E+00
PROSYN-Clo1313_0475      	 1.98696556E+00
PROSYN-Clo1313_0476      	 0.00000000E+00
PROSYN-Clo1313_0486      	 0.00000000E+00
PROSYN-Clo1313_0487      	 0.00000000E+00
PROSYN-Clo1313_0488      	 0.00000000E+00
PROSYN-Clo1313_0489      	 2.65113084E-01
PROSYN-Clo1313_0492      	 0.00000000E+00
PROSYN-Clo1313_0497      	 0.00000000E+00
PROSYN-Clo1313_0498      	 2.85135688E-01
PROSYN-Clo1313_0501      	 3.36326417E-04
PROSYN-Clo1313_0511      	 0.00000000E+00
PROSYN-Clo1313_0512      	 0.00000000E+00
PROSYN-Clo1313_0521      	 5.17293952E-03
PROSYN-Clo1313_0530      	 0.00000000E+00
PROSYN-Clo1313_0531      	 0.00000000E+00
PROSYN-Clo1313_0542      	 0.00000000E+00
PROSYN-Clo1313_0551      	 9.06023105E-03
PROSYN-Clo1313_0554      	 2.79863627E-02
PROSYN-Clo1313_0564      	 0.00000000E+00
PROSYN-Clo1313_0565      	 0.00000000E+00
PROSYN-Clo1313_0566      	 0.00000000E+00
PROSYN-Clo1313_0567      	 0.00000000E+00
PROSYN-Clo1313_0568      	 0.00000000E+00
PROSYN-Clo1313_0569      	 0.00000000E+00
PROSYN-Clo1313_0570      	 1.32825896E-03
PROSYN-Clo1313_0571      	 1.32825896E-03
PROSYN-Clo1313_0572      	 1.32825896E-03
PROSYN-Clo1313_0573      	 1.32825896E-03
PROSYN-Clo1313_0574      	 1.32825896E-03
PROSYN-Clo1313_0575      	 1.32825896E-03
PROSYN-Clo1313_0578      	 2.20995783E+00
PROSYN-Clo1313_0579      	 0.00000000E+00
PROSYN-Clo1313_0586      	 0.00000000E+00
PROSYN-Clo1313_0592      	 0.00000000E+00
PROSYN-Clo1313_0605      	 6.85546814E-02
PROSYN-Clo1313_0613      	 0.00000000E+00
PROSYN-Clo1313_0626      	 0.00000000E+00
PROSYN-Clo1313_0627      	 1.53459591E-01
PROSYN-Clo1313_0628      	 1.44586750E-01
PROSYN-Clo1313_0629      	 1.05797863E-01
PROSYN-Clo1313_0636      	 7.68306310E-01
PROSYN-Clo1313_0640      	 8.59405105E-02
PROSYN-Clo1313_0641      	 8.59405105E-02
PROSYN-Clo1313_0645      	 0.00000000E+00
PROSYN-Clo1313_0648      	 0.00000000E+00
PROSYN-Clo1313_0650      	 0.00000000E+00
PROSYN-Clo1313_0651      	 1.45132030E-02
PROSYN-Clo1313_0652      	 2.16807501E-02
PROSYN-Clo1313_0654      	 0.00000000E+00
PROSYN-Clo1313_0657      	 0.00000000E+00
PROSYN-Clo1313_0658      	 0.00000000E+00
PROSYN-Clo1313_0666      	 0.00000000E+00
PROSYN-Clo1313_0669      	 0.00000000E+00
PROSYN-Clo1313_0673      	 0.00000000E+00
PROSYN-Clo1313_0677      	 0.00000000E+00
PROSYN-Clo1313_0682      	 0.00000000E+00
PROSYN-Clo1313_0685      	 3.57328424E-03
PROSYN-Clo1313_0700      	 0.00000000E+00
PROSYN-Clo1313_0701      	 0.00000000E+00
PROSYN-Clo1313_0702      	 0.00000000E+00
PROSYN-Clo1313_0703      	 0.00000000E+00
PROSYN-Clo1313_0704      	 0.00000000E+00
PROSYN-Clo1313_0707      	 0.00000000E+00
PROSYN-Clo1313_0708      	 0.00000000E+00
PROSYN-Clo1313_0709      	 4.80499677E-01
PROSYN-Clo1313_0717      	 0.00000000E+00
PROSYN-Clo1313_0718      	 8.41664193E-02
PROSYN-Clo1313_0720      	 7.64162189E-01
PROSYN-Clo1313_0724      	 1.23989160E-03
PROSYN-Clo1313_0728      	 1.07665844E-02
PROSYN-Clo1313_0735      	 0.00000000E+00
PROSYN-Clo1313_0749      	 3.41742200E-01
PROSYN-Clo1313_0793      	 0.00000000E+00
PROSYN-Clo1313_0794      	 0.00000000E+00
PROSYN-Clo1313_0795      	 0.00000000E+00
PROSYN-Clo1313_0813      	 0.00000000E+00
PROSYN-Clo1313_0815      	 0.00000000E+00
PROSYN-Clo1313_0820      	 0.00000000E+00
PROSYN-Clo1313_0821      	 4.41309866E-04
PROSYN-Clo1313_0822      	 4.41309866E-04
PROSYN-Clo1313_0823      	 0.00000000E+00
PROSYN-Clo1313_0830      	 1.31646061E-03
PROSYN-Clo1313_0833      	 0.00000000E+00
PROSYN-Clo1313_0836      	 3.29361295E-01
PROSYN-Clo1313_0837      	 3.29361295E-01
PROSYN-Clo1313_0849      	 1.71555349E-04
PROSYN-Clo1313_0851      	 3.74356686E-03
PROSYN-Clo1313_0853      	 4.76469646E-04
PROSYN-Clo1313_0857      	 1.78756795E+00
PROSYN-Clo1313_0859      	 0.00000000E+00
PROSYN-Clo1313_0864      	 0.00000000E+00
PROSYN-Clo1313_0867      	 4.03859096E-01
PROSYN-Clo1313_0871      	 0.00000000E+00
PROSYN-Clo1313_0872      	 0.00000000E+00
PROSYN-Clo1313_0873      	 3.62878684E-01
PROSYN-Clo1313_0887      	 0.00000000E+00
PROSYN-Clo1313_0892      	 0.00000000E+00
PROSYN-Clo1313_0901      	 0.00000000E+00
PROSYN-Clo1313_0905      	 1.98696556E+00
PROSYN-Clo1313_0908      	 0.00000000E+00
PROSYN-Clo1313_0909      	 0.00000000E+00
PROSYN-Clo1313_0910      	 0.00000000E+00
PROSYN-Clo1313_0912      	 0.00000000E+00
PROSYN-Clo1313_0922      	 1.24248946E-01
PROSYN-Clo1313_0923      	 0.00000000E+00
PROSYN-Clo1313_0930      	 0.00000000E+00
PROSYN-Clo1313_0941      	 9.86853787E-02
PROSYN-Clo1313_0942      	 0.00000000E+00
PROSYN-Clo1313_0943      	 0.00000000E+00
PROSYN-Clo1313_0944      	 5.03728374E-01
PROSYN-Clo1313_0948      	 0.00000000E+00
PROSYN-Clo1313_0949      	 9.29133374E-01
PROSYN-Clo1313_0959      	 1.98696556E+00
PROSYN-Clo1313_0960      	 0.00000000E+00
PROSYN-Clo1313_0962      	 0.00000000E+00
PROSYN-Clo1313_0966      	 9.57373234E-03
PROSYN-Clo1313_0974      	 0.00000000E+00
PROSYN-Clo1313_0979      	 1.98696556E+00
PROSYN-Clo1313_0982      	 0.00000000E+00
PROSYN-Clo1313_0993      	 4.25047822E-01
PROSYN-Clo1313_0997      	 0.00000000E+00
PROSYN-Clo1313_1002      	 0.00000000E+00
PROSYN-Clo1313_1008      	 2.86841653E-01
PROSYN-Clo1313_1009      	 1.34929351E-01
PROSYN-Clo1313_1010      	 2.50150483E-01
PROSYN-Clo1313_1011      	 1.55798412E-02
PROSYN-Clo1313_1012      	 9.55496277E-01
PROSYN-Clo1313_1013      	 1.90839502E-01
PROSYN-Clo1313_1016      	 6.82370400E-03
PROSYN-Clo1313_1020      	 4.91207318E-01
PROSYN-Clo1313_1024      	 0.00000000E+00
PROSYN-Clo1313_1029      	 0.00000000E+00
PROSYN-Clo1313_1030      	 1.55866925E-01
PROSYN-Clo1313_1031      	 2.02095573E-02
PROSYN-Clo1313_1033      	 1.98696556E+00
PROSYN-Clo1313_1034      	 1.98696556E+00
PROSYN-Clo1313_1046      	 0.00000000E+00
PROSYN-Clo1313_1056      	 0.00000000E+00
PROSYN-Clo1313_1057      	 0.00000000E+00
PROSYN-Clo1313_1073      	 0.00000000E+00
PROSYN-Clo1313_1076      	 0.00000000E+00
PROSYN-Clo1313_1082      	 0.00000000E+00
PROSYN-Clo1313_1090      	 0.00000000E+00
PROSYN-Clo1313_1094      	 0.00000000E+00
PROSYN-Clo1313_1098      	 1.61111966E-01
PROSYN-Clo1313_1099      	 5.20941793E-02
PROSYN-Clo1313_1119      	 0.00000000E+00
PROSYN-Clo1313_1120      	 7.92906125E-01
PROSYN-Clo1313_1127      	 0.00000000E+00
PROSYN-Clo1313_1134      	 0.00000000E+00
PROSYN-Clo1313_1145      	 0.00000000E+00
PROSYN-Clo1313_1150      	 1.52448275E+00
PROSYN-Clo1313_1151      	 1.24964684E-01
PROSYN-Clo1313_1154      	 0.00000000E+00
PROSYN-Clo1313_1155      	 2.97319663E+00
PROSYN-Clo1313_1159      	 0.00000000E+00
PROSYN-Clo1313_1160      	 0.00000000E+00
PROSYN-Clo1313_1167      	 0.00000000E+00
PROSYN-Clo1313_1172      	 7.83069476E-02
PROSYN-Clo1313_1174      	 1.98696556E+00
PROSYN-Clo1313_1176      	 0.00000000E+00
PROSYN-Clo1313_1181      	 0.00000000E+00
PROSYN-Clo1313_1182      	 0.00000000E+00
PROSYN-Clo1313_1183      	 0.00000000E+00
PROSYN-Clo1313_1185      	 2.77925214E-02
PROSYN-Clo1313_1186      	 9.53166845E-02
PROSYN-Clo1313_1188      	 1.98696556E+00
PROSYN-Clo1313_1192      	 2.66726291E-01
PROSYN-Clo1313_1194      	 7.59001495E+00
PROSYN-Clo1313_1195      	 1.15269726E-01
PROSYN-Clo1313_1196      	 1.15269726E-01
PROSYN-Clo1313_1198      	 0.00000000E+00
PROSYN-Clo1313_1206      	 0.00000000E+00
PROSYN-Clo1313_1209      	 1.98696556E+00
PROSYN-Clo1313_1211      	 2.77897777E-02
PROSYN-Clo1313_1214      	 0.00000000E+00
PROSYN-Clo1313_1215      	 2.84480765E-02
PROSYN-Clo1313_1216      	 0.00000000E+00
PROSYN-Clo1313_1218      	 0.00000000E+00
PROSYN-Clo1313_1229      	 1.69006493E-02
PROSYN-Clo1313_1233      	 0.00000000E+00
PROSYN-Clo1313_1240      	 1.04765032E-01
PROSYN-Clo1313_1241      	 9.21542885E-02
PROSYN-Clo1313_1242      	 3.75855147E-02
PROSYN-Clo1313_1244      	 2.96973561E-02
PROSYN-Clo1313_1245      	 3.75855147E-02
PROSYN-Clo1313_1251      	 0.00000000E+00
PROSYN-Clo1313_1253      	 3.83288534E-01
PROSYN-Clo1313_1254      	 3.21147249E-01
PROSYN-Clo1313_1255      	 2.73209299E+00
PROSYN-Clo1313_1262      	 0.00000000E+00
PROSYN-Clo1313_1264      	 9.49758338E-02
PROSYN-Clo1313_1265      	 9.51825400E-02
PROSYN-Clo1313_1266      	 1.07746596E-01
PROSYN-Clo1313_1267      	 1.07011567E-01
PROSYN-Clo1313_1268      	 1.07011567E-01
PROSYN-Clo1313_1269      	 4.27424131E-02
PROSYN-Clo1313_1270      	 4.27424131E-02
PROSYN-Clo1313_1271      	 0.00000000E+00
PROSYN-Clo1313_1276      	 3.51560249E-03
PROSYN-Clo1313_1281      	 0.00000000E+00
PROSYN-Clo1313_1282      	 9.97964110E-01
PROSYN-Clo1313_1283      	 0.00000000E+00
PROSYN-Clo1313_1285      	 1.12605805E-01
PROSYN-Clo1313_1287      	 0.00000000E+00
PROSYN-Clo1313_1289      	 7.66710052E-03
PROSYN-Clo1313_1295      	 0.00000000E+00
PROSYN-Clo1313_1300      	 0.00000000E+00
PROSYN-Clo1313_1301      	 0.00000000E+00
PROSYN-Clo1313_1305      	 3.36779573E-02
PROSYN-Clo1313_1306      	 7.51395557E-02
PROSYN-Clo1313_1312      	 0.00000000E+00
PROSYN-Clo1313_1316      	 0.00000000E+00
PROSYN-Clo1313_1317      	 0.00000000E+00
PROSYN-Clo1313_1318      	 0.00000000E+00
PROSYN-Clo1313_1321      	 0.00000000E+00
PROSYN-Clo1313_1335      	 0.00000000E+00
PROSYN-Clo1313_1339      	 0.00000000E+00
PROSYN-Clo1313_1340      	 5.51180774E+00
PROSYN-Clo1313_1342      	 0.00000000E+00
PROSYN-Clo1313_1345      	 9.10285807E-02
PROSYN-Clo1313_1346      	 4.05977693E-02
PROSYN-Clo1313_1347      	 2.40047395E-02
PROSYN-Clo1313_1348      	 5.90178721E-03
PROSYN-Clo1313_1353      	 2.15320602E-01
PROSYN-Clo1313_1354      	 2.15320602E-01
PROSYN-Clo1313_1355      	 2.15320602E-01
PROSYN-Clo1313_1356      	 2.15320602E-01
PROSYN-Clo1313_1357      	 0.00000000E+00
PROSYN-Clo1313_1364      	 2.17736682E+00
PROSYN-Clo1313_1365      	 7.62108919E-02
PROSYN-Clo1313_1366      	 4.85337998E-02
PROSYN-Clo1313_1371      	 5.88883379E-02
PROSYN-Clo1313_1390      	 0.00000000E+00
PROSYN-Clo1313_1393      	 6.57060892E-03
PROSYN-Clo1313_1396      	 1.97878216E-03
PROSYN-Clo1313_1398      	 0.00000000E+00
PROSYN-Clo1313_1425      	 3.30422742E-05
PROSYN-Clo1313_1429      	 7.78559358E-02
PROSYN-Clo1313_1434      	 6.70734524E-01
PROSYN-Clo1313_1435      	 1.91148567E-01
PROSYN-Clo1313_1447      	 0.00000000E+00
PROSYN-Clo1313_1452      	 0.00000000E+00
PROSYN-Clo1313_1453      	 1.98696556E+00
PROSYN-Clo1313_1457      	 1.98696556E+00
PROSYN-Clo1313_1467      	 0.00000000E+00
PROSYN-Clo1313_1472      	 0.00000000E+00
PROSYN-Clo1313_1473      	 0.00000000E+00
PROSYN-Clo1313_1474      	 0.00000000E+00
PROSYN-Clo1313_1475      	 0.00000000E+00
PROSYN-Clo1313_1477      	 8.72010284E-03
PROSYN-Clo1313_1481      	 2.42758428E-01
PROSYN-Clo1313_1486      	 0.00000000E+00
PROSYN-Clo1313_1487      	 1.96233059E-04
PROSYN-Clo1313_1491      	 2.77286590E+00
PROSYN-Clo1313_1492      	 7.47633603E-02
PROSYN-Clo1313_1499      	 4.17524887E-02
PROSYN-Clo1313_1500      	 4.46919090E-01
PROSYN-Clo1313_1502      	 0.00000000E+00
PROSYN-Clo1313_1503      	 0.00000000E+00
PROSYN-Clo1313_1508      	 1.22304398E-02
PROSYN-Clo1313_1509      	 0.00000000E+00
PROSYN-Clo1313_1510      	 0.00000000E+00
PROSYN-Clo1313_1512      	 8.97103421E-02
PROSYN-Clo1313_1513      	 9.47335414E-02
PROSYN-Clo1313_1517      	 0.00000000E+00
PROSYN-Clo1313_1523      	 0.00000000E+00
PROSYN-Clo1313_1524      	 0.00000000E+00
PROSYN-Clo1313_1525      	 0.00000000E+00
PROSYN-Clo1313_1526      	 3.30585951E+00
PROSYN-Clo1313_1529      	 0.00000000E+00
PROSYN-Clo1313_1530      	 0.00000000E+00
PROSYN-Clo1313_1537      	 1.05301389E-01
PROSYN-Clo1313_1539      	 0.00000000E+00
PROSYN-Clo1313_1540      	 6.24022117E-02
PROSYN-Clo1313_1542      	 1.20935212E+00
PROSYN-Clo1313_1545      	 0.00000000E+00
PROSYN-Clo1313_1546      	 0.00000000E+00
PROSYN-Clo1313_1549      	 0.00000000E+00
PROSYN-Clo1313_1551      	 1.84573907E-01
PROSYN-Clo1313_1564      	 7.19446419E-04
PROSYN-Clo1313_1571      	 0.00000000E+00
PROSYN-Clo1313_1578      	 2.96454712E-01
PROSYN-Clo1313_1580      	 9.98278832E-02
PROSYN-Clo1313_1581      	 0.00000000E+00
PROSYN-Clo1313_1582      	 4.28706903E-02
PROSYN-Clo1313_1587      	 2.06579347E-03
PROSYN-Clo1313_1588      	 0.00000000E+00
PROSYN-Clo1313_1603      	 2.78941289E-02
PROSYN-Clo1313_1604      	 8.22041541E-03
PROSYN-Clo1313_1606      	 0.00000000E+00
PROSYN-Clo1313_1607      	 1.86971495E-01
PROSYN-Clo1313_1614      	 0.00000000E+00
PROSYN-Clo1313_1619      	 3.54427308E-03
PROSYN-Clo1313_1627      	 1.32028618E-02
PROSYN-Clo1313_1628      	 1.55891140E-03
PROSYN-Clo1313_1629      	 0.00000000E+00
PROSYN-Clo1313_1631      	 5.42111239E-02
PROSYN-Clo1313_1654      	 0.00000000E+00
PROSYN-Clo1313_1657      	 7.14021785E-01
PROSYN-Clo1313_1659      	 2.70988390E-02
PROSYN-Clo1313_1660      	 1.78011214E-03
PROSYN-Clo1313_1661      	 1.40746006E-02
PROSYN-Clo1313_1662      	 0.00000000E+00
PROSYN-Clo1313_1663      	 0.00000000E+00
PROSYN-Clo1313_1673      	 0.00000000E+00
PROSYN-Clo1313_1674      	 0.00000000E+00
PROSYN-Clo1313_1681      	 4.88408712E-01
PROSYN-Clo1313_1683      	 0.00000000E+00
PROSYN-Clo1313_1686      	 0.00000000E+00
PROSYN-Clo1313_1688      	 2.14435310E-03
PROSYN-Clo1313_1689      	 2.14435310E-03
PROSYN-Clo1313_1690      	 2.14435310E-03
PROSYN-Clo1313_1694      	 4.88926432E-02
PROSYN-Clo1313_1701      	 5.57508072E-02
PROSYN-Clo1313_1704      	 0.00000000E+00
PROSYN-Clo1313_1712      	 0.00000000E+00
PROSYN-Clo1313_1717      	 2.61444076E+00
PROSYN-Clo1313_1780      	 0.00000000E+00
PROSYN-Clo1313_1781      	 0.00000000E+00
PROSYN-Clo1313_1786      	 1.14088711E-03
PROSYN-Clo1313_1788      	 2.22818665E-02
PROSYN-Clo1313_1791      	 5.51005028E+00
PROSYN-Clo1313_1792      	 5.51005028E+00
PROSYN-Clo1313_1793      	 5.51005028E+00
PROSYN-Clo1313_1798      	 8.32990598E+00
PROSYN-Clo1313_1801      	 0.00000000E+00
PROSYN-Clo1313_1804      	 1.98696556E+00
PROSYN-Clo1313_1805      	 0.00000000E+00
PROSYN-Clo1313_1808      	 4.17778005E-02
PROSYN-Clo1313_1809      	 1.80008657E-01
PROSYN-Clo1313_1813      	 0.00000000E+00
PROSYN-Clo1313_1814      	 0.00000000E+00
PROSYN-Clo1313_1816      	 2.57551020E-02
PROSYN-Clo1313_1817      	 0.00000000E+00
PROSYN-Clo1313_1821      	 0.00000000E+00
PROSYN-Clo1313_1822      	 0.00000000E+00
PROSYN-Clo1313_1824      	 0.00000000E+00
PROSYN-Clo1313_1826      	 0.00000000E+00
PROSYN-Clo1313_1827      	 0.00000000E+00
PROSYN-Clo1313_1828      	 0.00000000E+00
PROSYN-Clo1313_1829      	 0.00000000E+00
PROSYN-Clo1313_1830      	 0.00000000E+00
PROSYN-Clo1313_1831      	 0.00000000E+00
PROSYN-Clo1313_1832      	 0.00000000E+00
PROSYN-Clo1313_1833      	 0.00000000E+00
PROSYN-Clo1313_1846      	 2.16973035E-02
PROSYN-Clo1313_1847      	 7.13773039E-01
PROSYN-Clo1313_1848      	 3.36876955E+00
PROSYN-Clo1313_1849      	 0.00000000E+00
PROSYN-Clo1313_1858      	 0.00000000E+00
PROSYN-Clo1313_1867      	 3.65603112E-01
PROSYN-Clo1313_1875      	 0.00000000E+00
PROSYN-Clo1313_1876      	 0.00000000E+00
PROSYN-Clo1313_1878      	 0.00000000E+00
PROSYN-Clo1313_1879      	 1.06905875E-01
PROSYN-Clo1313_1881      	 0.00000000E+00
PROSYN-Clo1313_1882      	 0.00000000E+00
PROSYN-Clo1313_1883      	 0.00000000E+00
PROSYN-Clo1313_1885      	 0.00000000E+00
PROSYN-Clo1313_1891      	 2.63135759E-01
PROSYN-Clo1313_1901      	 4.19138842E-02
PROSYN-Clo1313_1902      	 3.45120093E-01
PROSYN-Clo1313_1904      	 0.00000000E+00
PROSYN-Clo1313_1907      	 0.00000000E+00
PROSYN-Clo1313_1916      	 0.00000000E+00
PROSYN-Clo1313_1931      	 8.57412191E-01
PROSYN-Clo1313_1938      	 3.40739077E-01
PROSYN-Clo1313_1944      	 3.87244494E+00
PROSYN-Clo1313_1947      	 8.68319322E-01
PROSYN-Clo1313_1953      	 0.00000000E+00
